Gene_ID	Gene_Name	TSS_ID	TSS_Locus	Strand	Max_Expr	RE_Locus	Max_Hist	Distance	Closest_Locus	Closest_TSS	Histone	Correlation	Correlation_P_Value	Distance_P_Value	CnD_P_Value	Q_Value
ENSG00000232401.1	NCRNA00112	ENST00000432830.1	chr21:43136596-43136596	+	0.00	chr21:43135735-43136274	27.31	-322	T	F	H3k27ac	0.00000000	6.911e-01	1.182e-03	6.626e-03	5.497e-01
ENSG00000237646.1	AP000699.2	ENST00000434195.1	chr21:38178585-38178585	-	0.00	chr21:38230668-38230968	17.61	-52083	T	T	H3k27ac	0.00000000	6.911e-01	1.044e-01	2.619e-01	9.424e-01
ENSG00000223975.1	AP001048.4	ENST00000436359.1	chr21:44885189-44885189	+	0.00	chr21:44884987-44885252	2.93	0	T	T	H3k27ac	0.00000000	6.911e-01	2.649e-04	1.759e-03	3.373e-01
ENSG00000142192.13	APP	ENST00000439274.2	chr21:27542972-27542972	-	0.00	chr21:27539128-27539667	52.78	3305	T	F	H3k27ac	0.00000000	6.911e-01	7.145e-03	3.116e-02	8.221e-01
ENSG00000233756.1	AF165176.2	ENST00000440363.1	chr21:42002693-42002693	-	0.00	chr21:41879864-41880403	0.00	122290	T	T	H3k27ac	0.00000000	6.911e-01	2.450e-01	4.700e-01	9.424e-01
ENSG00000237609.1	AF064858.10	ENST00000440714.1	chr21:40401053-40401053	-	0.00	chr21:40466936-40467475	5.30	-65883	T	T	H3k27ac	0.00000000	6.911e-01	1.322e-01	3.100e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44897803-44898291	47.59	1123	F	F	H3k27ac	0.00000000	6.911e-01	2.733e-03	1.373e-02	7.358e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44897803-44898295	47.59	1119	T	F	H3k27ac	0.00000000	6.911e-01	2.729e-03	1.372e-02	7.358e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44910390-44910656	4.25	-10976	F	T	H3k27ac	0.00000000	6.911e-01	2.221e-02	7.946e-02	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44914527-44914700	16.37	-15113	F	T	H3k27ac	0.00000000	6.911e-01	3.039e-02	1.021e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44917912-44918451	14.10	-18498	F	T	H3k27ac	0.00000000	6.911e-01	3.751e-02	1.206e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44922240-44922750	15.45	-22826	F	T	H3k27ac	0.00000000	6.911e-01	4.614e-02	1.417e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44922978-44923355	15.45	-23564	F	T	H3k27ac	0.00000000	6.911e-01	4.749e-02	1.449e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44936643-44937264	18.84	-37229	F	T	H3k27ac	0.00000000	6.911e-01	7.503e-02	2.053e-01	9.424e-01
ENSG00000233756.1	AF165176.2	ENST00000441910.1	chr21:42002693-42002693	-	0.00	chr21:41879864-41880403	0.00	122290	T	T	H3k27ac	0.00000000	6.911e-01	2.450e-01	4.700e-01	9.424e-01
ENSG00000184274.3	C21orf93	ENST00000441947.1	chr21:46725172-46725172	-	0.00	chr21:46739403-46739942	9.02	-14231	T	T	H3k27ac	0.00000000	6.911e-01	2.899e-02	9.836e-02	9.424e-01
ENSG00000229382.1	BX322557.13	ENST00000445242.1	chr21:46756622-46756622	+	0.00	chr21:46749984-46750391	21.37	-6231	T	T	H3k27ac	0.00000000	6.911e-01	1.286e-02	5.087e-02	8.942e-01
ENSG00000229425.1	AJ006998.2	ENST00000449602.1	chr21:16774624-16774624	-	0.00	chr21:16814984-16815523	16.35	-40360	T	T	H3k27ac	0.00000000	6.911e-01	8.122e-02	2.178e-01	9.424e-01
ENSG00000229425.1	AJ006998.2	ENST00000449602.1	chr21:16774624-16774624	-	0.00	chr21:16816380-16817396	16.35	-41756	F	T	H3k27ac	0.00000000	6.911e-01	8.444e-02	2.242e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16512777-16513316	10.19	73386	F	T	H3k27ac	0.00000000	6.911e-01	1.472e-01	3.343e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16564473-16565012	0.00	125082	F	T	H3k27ac	0.00000000	6.911e-01	2.506e-01	4.768e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16582513-16582944	15.68	143122	F	T	H3k27ac	0.00000000	6.911e-01	2.866e-01	5.187e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16583782-16584321	15.68	144391	F	T	H3k27ac	0.00000000	6.911e-01	2.892e-01	5.216e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16594148-16594487	11.48	154757	F	T	H3k27ac	0.00000000	6.911e-01	3.097e-01	5.440e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16594330-16594869	11.48	154939	F	T	H3k27ac	0.00000000	6.911e-01	3.102e-01	5.446e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16596680-16596983	16.15	157289	F	T	H3k27ac	0.00000000	6.911e-01	3.148e-01	5.494e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000451543.1	chr21:44884797-44884797	-	0.00	chr21:44884987-44885252	2.93	-190	T	F	H3k27ac	0.00000000	6.911e-01	6.448e-04	3.884e-03	4.426e-01
ENSG00000159086.10	GCFC1	ENST00000472588.1	chr21:34143979-34143979	-	0.00	chr21:34144082-34144621	49.46	-103	T	F	H3k27ac	0.00000000	6.911e-01	7.446e-04	4.411e-03	4.649e-01
ENSG00000198054.7	DSCR8	ENST00000472602.1	chr21:39527643-39527643	+	0.00	chr21:39511717-39512242	8.53	-15401	T	T	H3k27ac	0.00000000	6.911e-01	3.131e-02	1.046e-01	9.424e-01
ENSG00000183535.5	NCRNA00175	ENST00000485206.1	chr21:46844985-46844985	-	0.00	chr21:46847511-46848050	28.68	-2526	T	T	H3k27ac	0.00000000	6.911e-01	5.588e-03	2.532e-02	8.123e-01
ENSG00000183421.6	RIPK4	ENST00000544709.1	chr21:43186352-43186352	-	0.00	chr21:43188588-43189127	33.70	-2236	T	F	H3k27ac	0.00000000	6.911e-01	5.008e-03	2.307e-02	8.123e-01
ENSG00000155313.10	USP25	ENST00000285681.2	chr21:17102344-17102344	+	0.00	chr21:17031987-17032526	12.97	69818	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000183421.6	RIPK4	ENST00000330470.3	chr21:43187266-43187266	-	0.00	chr21:43188588-43189127	33.70	1322	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000183421.6	RIPK4	ENST00000332512.3	chr21:43187266-43187266	-	0.00	chr21:43188588-43189127	33.70	1322	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000155313.10	USP25	ENST00000351097.5	chr21:17102344-17102344	+	0.00	chr21:17031987-17032526	12.97	69818	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000154639.14	CXADR	ENST00000356275.6	chr21:18885448-18885448	+	0.00	chr21:18899437-18899976	31.42	-13989	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000159261.6	CLDN14	ENST00000399137.1	chr21:37852388-37852388	-	0.00	chr21:37850516-37850820	60.77	-1568	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000159261.6	CLDN14	ENST00000399139.1	chr21:37838739-37838739	-	0.00	chr21:37843648-37843921	4.79	4909	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000154639.14	CXADR	ENST00000400165.1	chr21:18885448-18885448	+	0.00	chr21:18899437-18899976	31.42	-13989	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000154639.14	CXADR	ENST00000400169.1	chr21:18885448-18885448	+	0.00	chr21:18899437-18899976	31.42	-13989	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000235609.1	AF127936.7	ENST00000412426.1	chr21:16254231-16254231	-	0.00	chr21:16250023-16250401	14.29	-3830	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000235609.1	AF127936.7	ENST00000412426.1	chr21:16254231-16254231	-	0.00	chr21:16250310-16250480	6.29	-3751	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000235609.1	AF127936.7	ENST00000412426.1	chr21:16254231-16254231	-	0.00	chr21:16251253-16251792	13.66	-2439	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43032925-43033464	20.96	65877	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43050504-43050859	2.06	48482	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43097874-43098173	18.89	1168	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43098487-43098869	18.89	-472	T	T	H3k4me3	0.00000000	6.934e-01	5.567e-01	7.535e-01	9.424e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43104410-43104949	15.23	-5069	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000229986.1	AP001042.1	ENST00000416842.1	chr21:40218171-40218171	+	0.00	chr21:40211471-40212010	19.95	6161	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000229986.1	AP001042.1	ENST00000416842.1	chr21:40218171-40218171	+	0.00	chr21:40225251-40225790	14.85	-7080	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000232886.1	AF212831.2	ENST00000430064.1	chr21:18246011-18246011	-	0.00	chr21:18375469-18376008	0.00	129458	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000237646.1	AP000699.2	ENST00000434195.1	chr21:38178585-38178585	-	0.00	chr21:38230668-38230968	17.61	52083	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000223975.1	AP001048.4	ENST00000436359.1	chr21:44885189-44885189	+	0.00	chr21:44884987-44885252	2.93	0	T	T	H3k4me3	0.00000000	6.934e-01	1.170e-01	2.849e-01	9.424e-01
ENSG00000233756.1	AF165176.2	ENST00000440363.1	chr21:42002693-42002693	-	0.00	chr21:41879864-41880403	0.00	-122290	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000237609.1	AF064858.10	ENST00000440714.1	chr21:40401053-40401053	-	0.00	chr21:40466936-40467475	5.30	65883	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44910390-44910656	4.25	10976	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44914527-44914700	16.37	15113	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44917912-44918451	14.10	18498	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44922240-44922750	15.45	22826	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44922978-44923355	15.45	23564	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000185186.4	C21orf84	ENST00000441283.1	chr21:44899414-44899414	-	0.00	chr21:44936643-44937264	18.84	37229	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000233756.1	AF165176.2	ENST00000441910.1	chr21:42002693-42002693	-	0.00	chr21:41879864-41880403	0.00	-122290	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000184274.3	C21orf93	ENST00000441947.1	chr21:46725172-46725172	-	0.00	chr21:46739403-46739942	9.02	14231	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000229382.1	BX322557.13	ENST00000445242.1	chr21:46756622-46756622	+	0.00	chr21:46749984-46750391	21.37	6231	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000229425.1	AJ006998.2	ENST00000449602.1	chr21:16774624-16774624	-	0.00	chr21:16814984-16815523	16.35	40360	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000229425.1	AJ006998.2	ENST00000449602.1	chr21:16774624-16774624	-	0.00	chr21:16816380-16817396	16.35	41756	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16512777-16513316	10.19	-73386	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16564473-16565012	0.00	-125082	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16582513-16582944	15.68	-143122	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16583782-16584321	15.68	-144391	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16594148-16594487	11.48	-154757	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16594330-16594869	11.48	-154939	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000236471.1	AF127577.12	ENST00000449746.1	chr21:16439391-16439391	+	0.00	chr21:16596680-16596983	16.15	-157289	F	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000198054.7	DSCR8	ENST00000472602.1	chr21:39527643-39527643	+	0.00	chr21:39511717-39512242	8.53	15401	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01
ENSG00000183535.5	NCRNA00175	ENST00000485206.1	chr21:46844985-46844985	-	0.00	chr21:46847511-46848050	28.68	2526	T	T	H3k4me3	0.00000000	6.934e-01	1.000e+00	9.473e-01	9.424e-01

# T-Gene (Prediction of Target Genes): Version 5.4.0 compiled on May 20 2021 at 11:57:58 
# The format of this file is described in https://meme-suite.org/meme/doc/tgene-output-format.html.
# tgene -oc tgene_example_output_files -max-link-distances 500000,1000 -tissues A549,Bj,H1hesc,Hepg2,Hsmm,K562,Nhek,Sknshra,Ag04450,Gm12878,Helas3,Hmec,Huvec,Mcf7,Nhlf -histone-root Histone -histones H3k27ac,H3k4me3 --rna-source Cage -expression-root Expression --lecat 6 --no-closest-locus -desc 'Predicted links from P300 binding sites to genes on human chromosome 21' P300.chr21.bed gencode.v7.transcripts.chr21.gtf
